MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,HouseAge,RemodAge,TotalSF,OverallQual2,TotalBath
60,RL,79.0,11646,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,3,0.0,4,TA,PConc,4,3,3,1,0.0,1,0.0,704.0,704.0,GasA,5,Y,SBrkr,704,718,0,1422,0.0,0.0,2,1,3,1,4,7,Typ,1,4,Attchd,Fin,2.0,440.0,3,3,Y,36,28,0,0,0,0,0,7,2009,WD,Normal,4,3,2126.0,36,2.5
60,RL,68.58035714285714,16698,Pave,IR1,HLS,AllPub,CulDSac,Mod,ClearCr,Norm,Norm,1Fam,2Story,7,5,1992,1993,Gable,CompShg,VinylSd,VinylSd,3,0.0,4,TA,PConc,4,3,3,6,800.0,1,0.0,649.0,1449.0,GasA,4,Y,SBrkr,944,815,0,1759,1.0,0.0,2,1,3,1,4,7,Typ,1,3,Attchd,Unf,2.0,525.0,3,3,Y,150,193,0,0,0,0,0,6,2009,WD,Normal,17,16,3208.0,49,3.5
20,RL,65.0,9757,Pave,Reg,Low,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,7,1994,1994,Gable,CompShg,VinylSd,VinylSd,3,0.0,3,Gd,PConc,3,3,1,5,755.0,1,0.0,235.0,990.0,GasA,5,Y,SBrkr,990,0,0,990,1.0,0.0,1,0,3,1,3,5,Typ,0,4,Attchd,RFn,1.0,440.0,3,3,Y,66,0,0,0,92,0,0,10,2009,WD,Normal,15,15,1980.0,25,2.0
20,RL,65.0,14753,Pave,IR2,Low,AllPub,Inside,Gtl,CollgCr,PosN,Norm,1Fam,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,3,0.0,3,TA,PConc,4,3,2,6,950.0,1,0.0,513.0,1463.0,GasA,5,Y,SBrkr,1463,0,0,1463,1.0,0.0,2,0,3,1,3,5,Typ,0,4,Attchd,Fin,2.0,539.0,3,3,Y,0,81,0,0,0,0,0,12,2009,WD,Normal,11,11,2926.0,49,3.0
60,RL,70.0,8750,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,3,120.0,3,TA,PConc,4,3,1,6,606.0,1,0.0,322.0,928.0,GasA,5,Y,SBrkr,928,844,0,1772,1.0,0.0,2,1,3,1,3,7,Typ,1,3,Attchd,RFn,2.0,492.0,3,3,Y,150,96,0,0,0,0,0,4,2009,WD,Normal,11,11,2700.0,36,3.5
20,RL,65.0,10739,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2001,Gable,CompShg,VinylSd,VinylSd,3,68.0,4,TA,PConc,4,3,1,6,1259.0,1,0.0,172.0,1431.0,GasA,5,Y,SBrkr,1444,0,0,1444,1.0,0.0,2,0,3,1,4,6,Typ,0,4,Attchd,RFn,2.0,577.0,3,3,Y,144,40,0,0,0,0,0,4,2009,WD,Normal,7,8,2875.0,49,3.0
20,RL,75.0,11166,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,3,180.0,4,TA,PConc,4,3,2,6,24.0,1,0.0,1468.0,1492.0,GasA,5,Y,SBrkr,1492,0,0,1492,0.0,0.0,2,0,3,1,4,6,Typ,1,3,Attchd,RFn,2.0,608.0,3,3,Y,0,114,0,0,168,0,0,7,2009,WD,Family,8,8,2984.0,49,2.0
20,RL,68.58035714285714,16269,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1978,1978,Gable,CompShg,MetalSd,MetalSd,3,76.0,3,TA,BrkTil,4,3,3,6,625.0,1,0.0,282.0,907.0,GasA,3,Y,SBrkr,907,0,0,907,0.0,0.0,1,0,3,1,3,5,Typ,0,4,Attchd,Unf,1.0,343.0,3,3,Y,72,0,0,0,0,0,0,7,2009,WD,Normal,31,31,1814.0,25,1.0
20,RL,76.0,6950,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1979,1979,Gable,CompShg,HdBoard,HdBoard,3,40.0,3,TA,CBlock,3,3,1,5,710.0,4,72.0,132.0,914.0,GasA,3,Y,SBrkr,914,0,0,914,1.0,0.0,1,0,2,1,3,5,Typ,0,4,Attchd,Unf,2.0,444.0,3,3,Y,0,0,0,0,0,0,0,10,2009,WD,Normal,30,30,1828.0,25,2.0
20,RL,90.0,11664,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,3,0.0,4,TA,PConc,4,3,3,6,1234.0,1,0.0,335.0,1569.0,GasA,5,Y,SBrkr,1611,0,0,1611,1.0,0.0,2,0,3,1,4,6,Typ,0,4,Attchd,RFn,3.0,1231.0,3,3,Y,262,93,0,0,0,0,0,9,2009,WD,Normal,7,7,3180.0,49,3.0
60,RL,68.58035714285714,12334,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,3,198.0,4,TA,PConc,4,3,3,1,0.0,1,0.0,1068.0,1068.0,GasA,5,Y,SBrkr,1068,1116,0,2184,0.0,0.0,2,1,4,1,4,8,Typ,1,4,BuiltIn,RFn,2.0,570.0,3,3,Y,192,132,0,0,0,0,0,6,2009,WD,Normal,6,6,3252.0,64,2.5
60,RL,70.0,8749,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,3,0.0,4,TA,PConc,4,3,1,1,0.0,1,0.0,840.0,840.0,GasA,5,Y,SBrkr,840,885,0,1725,0.0,0.0,2,1,3,1,4,6,Typ,0,4,Attchd,RFn,2.0,550.0,3,3,Y,0,48,0,0,0,0,0,11,2009,WD,Normal,7,7,2565.0,49,2.5
60,RL,68.58035714285714,11250,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,3,0.0,4,TA,PConc,4,3,1,1,0.0,1,0.0,944.0,944.0,GasA,5,Y,SBrkr,944,926,0,1870,0.0,0.0,2,1,3,1,4,6,Typ,0,4,Attchd,RFn,2.0,608.0,3,3,Y,256,43,0,0,0,0,0,5,2009,WD,Normal,8,8,2814.0,49,2.5
20,RL,90.0,15750,Pave,Reg,Lvl,AllPub,FR3,Gtl,CollgCr,Feedr,Norm,1Fam,1Story,8,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,3,260.0,4,TA,PConc,4,3,4,6,1246.0,1,0.0,216.0,1462.0,GasA,5,Y,SBrkr,1513,0,0,1513,1.0,0.0,2,0,2,1,4,5,Typ,1,3,Attchd,Fin,2.0,521.0,3,3,Y,135,34,0,0,0,0,0,6,2009,WD,Normal,10,9,2975.0,64,3.0
20,RL,68.58035714285714,12782,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2002,2003,Hip,CompShg,HdBoard,HdBoard,3,164.0,4,TA,PConc,5,3,4,6,1360.0,1,0.0,462.0,1822.0,GasA,5,Y,SBrkr,1828,0,0,1828,1.0,0.0,2,0,3,1,4,7,Typ,1,4,Attchd,Fin,2.0,523.0,3,3,Y,194,144,0,0,0,0,0,6,2009,WD,Normal,7,6,3650.0,64,3.0
20,RL,70.0,8750,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,3,209.0,4,TA,PConc,4,3,3,6,1111.0,1,0.0,306.0,1417.0,GasA,5,Y,SBrkr,1417,0,0,1417,1.0,0.0,2,0,3,1,4,7,Typ,1,3,Attchd,Unf,2.0,511.0,3,3,Y,60,0,0,0,117,0,0,8,2009,WD,Normal,12,11,2834.0,49,3.0
20,RL,85.0,10200,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,3,180.0,4,TA,PConc,4,3,3,6,1478.0,1,0.0,100.0,1578.0,GasA,5,Y,SBrkr,1602,0,0,1602,1.0,0.0,2,0,3,1,4,7,Typ,1,4,Attchd,RFn,3.0,810.0,3,3,Y,0,48,0,0,195,0,0,1,2009,WD,Normal,2,2,3180.0,64,3.0
60,RL,85.0,11069,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,3,0.0,4,TA,PConc,4,3,1,1,0.0,1,0.0,608.0,608.0,GasA,5,Y,SBrkr,608,788,0,1396,0.0,0.0,2,1,3,1,4,6,Typ,1,4,BuiltIn,Fin,2.0,440.0,3,3,Y,100,36,0,0,0,0,0,7,2009,WD,Normal,2,2,2004.0,36,2.5
20,RL,80.0,10682,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1960,1971,Gable,CompShg,HdBoard,HdBoard,3,0.0,3,TA,CBlock,3,3,1,6,399.0,1,0.0,615.0,1014.0,GasA,3,Y,SBrkr,1149,0,0,1149,1.0,0.0,1,0,3,1,3,7,Min1,0,4,2Types,Fin,1.0,544.0,3,3,Y,0,240,0,0,0,0,0,7,2009,WD,Normal,49,38,2163.0,16,2.0
180,RM,35.0,3675,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SFoyer,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,3,80.0,3,TA,Wood,4,3,4,6,547.0,1,0.0,0.0,547.0,GasA,4,Y,SBrkr,1072,0,0,1072,1.0,0.0,1,0,2,1,3,5,Typ,0,4,Basment,Fin,2.0,525.0,3,3,Y,0,28,0,0,0,0,0,4,2009,WD,Normal,4,3,1619.0,36,2.0
20,RL,64.0,6410,Pave,Reg,HLS,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,4,5,1959,1959,Gable,CompShg,AsbShng,AsbShng,3,0.0,3,TA,CBlock,3,3,1,2,332.0,3,243.0,301.0,876.0,GasA,3,Y,FuseA,876,0,0,876,0.0,0.0,1,0,3,1,3,5,Typ,0,4,Detchd,Unf,1.0,320.0,3,3,Y,0,0,0,0,0,0,0,3,2009,WD,Normal,50,50,1752.0,16,1.0
20,RL,70.0,11767,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,1950,1950,Gable,CompShg,MetalSd,MetalSd,3,0.0,3,TA,CBlock,2,3,2,3,1078.0,1,0.0,0.0,1078.0,GasA,3,Y,FuseA,1368,0,0,1368,1.0,0.0,1,0,3,1,3,6,Min1,0,4,Attchd,RFn,1.0,195.0,3,3,Y,0,41,211,0,0,0,900,6,2009,WD,Normal,59,59,2446.0,25,2.0
90,RL,65.0,10926,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,5,1959,1959,Hip,CompShg,VinylSd,VinylSd,3,74.0,3,TA,CBlock,3,3,1,1,0.0,1,0.0,1678.0,1678.0,GasA,3,Y,SBrkr,1678,0,0,1678,0.0,0.0,2,0,6,2,3,10,Typ,0,4,Attchd,Unf,0.0,0.0,3,3,Y,0,0,0,0,0,0,0,8,2009,WD,Normal,50,50,3356.0,25,2.0
20,RL,70.0,11767,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,1956,1956,Hip,CompShg,HdBoard,HdBoard,3,259.0,3,TA,CBlock,3,3,1,3,546.0,1,0.0,604.0,1150.0,GasA,5,Y,SBrkr,1560,0,0,1560,0.0,0.0,1,0,2,1,3,7,Min1,1,3,Attchd,Unf,1.0,313.0,3,3,Y,0,0,0,0,0,0,0,5,2009,WD,Normal,53,53,2710.0,25,1.0
50,RL,45.0,8212,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,3,0.0,3,TA,CBlock,3,3,1,3,626.0,1,0.0,94.0,720.0,GasA,5,Y,SBrkr,854,444,0,1298,0.0,0.0,1,0,3,1,3,6,Typ,2,4,Detchd,Unf,1.0,256.0,3,3,Y,84,0,0,0,0,0,0,9,2009,WD,Normal,68,59,2018.0,25,1.0
50,RH,70.0,6300,Pave,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,5,4,1938,1950,Gable,CompShg,MetalSd,MetalSd,3,88.0,3,TA,PConc,3,2,1,2,832.0,1,0.0,0.0,832.0,GasA,3,Y,SBrkr,832,436,0,1268,0.0,0.0,1,1,3,1,3,7,Typ,2,4,Basment,Unf,1.0,250.0,3,3,Y,0,0,55,0,0,0,0,7,2009,WD,Abnorml,71,59,2100.0,25,1.5
70,RL,43.0,5707,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,6,6,1935,1950,Gable,CompShg,Wd Sdng,Wd Sdng,3,0.0,3,TA,BrkTil,3,3,1,1,0.0,1,0.0,583.0,583.0,GasA,4,Y,FuseF,647,595,0,1242,0.0,0.0,1,1,3,1,3,6,Typ,1,4,Detchd,Unf,1.0,180.0,2,3,Y,329,96,0,0,0,0,0,3,2009,WD,Normal,74,59,1825.0,36,1.5
30,RL,64.0,8574,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,8,1916,2000,Gable,CompShg,Stucco,Stucco,3,0.0,4,TA,BrkTil,3,3,1,1,0.0,1,0.0,816.0,816.0,GasA,5,Y,SBrkr,1232,0,0,1232,0.0,0.0,1,0,3,1,4,6,Typ,1,4,Detchd,Unf,2.0,440.0,3,3,Y,0,0,180,0,0,0,0,10,2009,WD,Normal,93,9,2048.0,36,1.0
70,RL,53.0,7155,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,8,1918,1990,Gambrel,CompShg,Wd Sdng,Wd Sdng,3,0.0,3,TA,BrkTil,3,2,2,1,0.0,1,0.0,600.0,600.0,GasA,5,Y,SBrkr,628,600,0,1228,0.0,0.0,1,0,3,1,3,6,Typ,1,4,Detchd,Unf,1.0,215.0,2,3,Y,0,113,0,0,195,0,0,5,2009,WD,Normal,91,19,1828.0,49,1.0
50,RL,60.0,13680,Pave,Reg,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,Wd Sdng,Wd Sdng,3,0.0,3,TA,CBlock,3,3,1,5,728.0,1,0.0,112.0,840.0,GasA,5,Y,SBrkr,840,727,0,1567,1.0,0.0,1,1,2,1,3,6,Min2,2,3,Detchd,Unf,2.0,440.0,3,3,Y,0,21,150,0,0,0,0,2,2009,WD,Normal,69,59,2407.0,25,2.5
20,RL,80.0,14680,Pave,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,4,1960,1960,Gable,CompShg,MetalSd,MetalSd,3,0.0,3,TA,CBlock,3,3,1,3,793.0,1,0.0,480.0,1273.0,GasA,5,Y,SBrkr,1273,0,0,1273,0.0,0.0,1,0,2,1,3,5,Typ,0,4,Attchd,Unf,1.0,307.0,3,3,Y,483,0,0,0,115,0,0,6,2009,WD,Normal,49,49,2546.0,25,1.0
90,RL,68.58035714285714,8145,Pave,IR1,HLS,AllPub,Corner,Gtl,Crawfor,Norm,Norm,Duplex,2.5Unf,7,6,1940,1950,Gable,CompShg,Wd Sdng,Wd Sdng,3,0.0,3,TA,BrkTil,3,3,1,2,246.0,1,0.0,674.0,920.0,GasA,5,Y,SBrkr,1240,1240,0,2480,0.0,0.0,2,1,5,2,3,13,Typ,2,4,Detchd,Unf,2.0,400.0,3,3,Y,0,0,57,0,0,0,0,7,2009,WD,Normal,69,59,3400.0,49,2.5
20,RL,70.0,9100,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Feedr,Norm,1Fam,1Story,5,6,1954,1954,Gable,CompShg,BrkFace,BrkFace,3,0.0,3,Gd,BrkTil,3,3,2,3,154.0,5,694.0,264.0,1112.0,GasA,5,Y,SBrkr,1112,0,0,1112,1.0,0.0,1,0,2,1,3,6,Typ,1,4,Attchd,Unf,1.0,390.0,3,3,Y,0,0,0,0,0,0,0,10,2009,WD,Family,55,55,2224.0,25,2.0
20,RL,90.0,13339,Pave,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,6,1960,1960,Gable,CompShg,HdBoard,Plywood,2,132.0,3,TA,CBlock,3,3,1,2,65.0,4,875.0,621.0,1561.0,GasA,3,Y,SBrkr,1561,0,0,1561,1.0,0.0,2,0,3,1,3,6,Typ,1,4,Attchd,Fin,2.0,463.0,3,3,Y,0,148,0,0,120,0,0,5,2009,WD,Normal,49,49,3122.0,36,3.0
50,RL,78.0,15600,Pave,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,5,7,1949,2005,Gable,CompShg,BrkComm,Brk Cmn,3,0.0,3,TA,BrkTil,3,3,1,4,312.0,3,507.0,248.0,1067.0,GasW,2,N,SBrkr,986,537,0,1523,1.0,0.0,2,0,3,1,2,7,Maj2,1,3,Attchd,Unf,1.0,295.0,3,3,Y,0,0,81,0,0,0,0,10,2009,WD,Normal,60,4,2590.0,25,3.0
20,RL,100.0,17500,Pave,Reg,Bnk,AllPub,Corner,Mod,Crawfor,PosA,Norm,1Fam,1Story,6,5,1954,1954,Gable,CompShg,HdBoard,HdBoard,2,420.0,3,TA,PConc,3,3,3,2,784.0,4,435.0,91.0,1310.0,GasA,5,Y,SBrkr,1906,0,0,1906,1.0,0.0,1,1,3,1,3,6,Typ,2,4,Basment,Unf,2.0,576.0,3,3,Y,0,201,0,0,0,0,0,1,2009,WD,Normal,55,55,3216.0,36,2.5
160,RM,24.0,1733,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blueste,Norm,Norm,Twnhs,2Story,6,6,1980,1980,Gable,CompShg,MetalSd,MetalSd,3,0.0,3,TA,CBlock,3,3,1,1,0.0,1,0.0,516.0,516.0,GasA,3,Y,SBrkr,516,516,0,1032,0.0,0.0,1,0,2,1,3,5,Typ,1,3,Detchd,Unf,2.0,452.0,3,3,Y,279,0,0,0,0,0,0,5,2009,WD,Normal,29,29,1548.0,36,1.0
160,RM,24.0,1488,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blueste,Norm,Norm,TwnhsE,2Story,6,6,1980,1992,Gable,CompShg,MetalSd,MetalSd,3,0.0,3,Gd,CBlock,4,3,2,5,471.0,1,0.0,90.0,561.0,GasA,3,Y,SBrkr,561,668,0,1229,1.0,0.0,1,1,2,1,4,5,Typ,1,3,Attchd,Fin,2.0,462.0,3,3,Y,176,0,0,0,0,0,0,10,2009,WD,Normal,29,17,1790.0,36,2.5
160,RM,24.0,1612,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blueste,Norm,Norm,Twnhs,2Story,6,6,1980,1980,Gable,CompShg,MetalSd,MetalSd,3,0.0,3,TA,CBlock,4,3,1,1,0.0,1,0.0,561.0,561.0,GasA,3,Y,SBrkr,561,668,0,1229,0.0,0.0,1,1,2,1,3,5,Typ,1,3,Attchd,Fin,2.0,462.0,3,3,Y,154,0,0,0,0,0,0,7,2009,WD,Normal,29,29,1790.0,36,1.5
80,RL,68.58035714285714,13607,Pave,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,SLvl,6,6,1986,1986,Gable,CompShg,VinylSd,VinylSd,3,242.0,3,Gd,CBlock,3,3,1,5,454.0,1,0.0,118.0,572.0,GasA,4,Y,SBrkr,1182,800,0,1982,1.0,0.0,2,1,3,1,3,6,Typ,1,3,BuiltIn,Fin,2.0,501.0,3,3,Y,400,112,0,0,0,0,1500,4,2009,WD,Normal,23,23,2554.0,36,3.5
20,RL,68.58035714285714,17597,Pave,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,7,9,1971,2009,Hip,CompShg,BrkFace,BrkFace,3,0.0,4,Gd,CBlock,4,3,1,6,803.0,5,419.0,581.0,1803.0,GasA,3,Y,SBrkr,2365,0,0,2365,1.0,0.0,2,0,3,1,5,7,Min1,2,4,Attchd,Fin,2.0,551.0,3,3,Y,200,144,0,0,0,0,0,7,2009,WD,Normal,38,0,4168.0,49,3.0
70,RM,50.0,8660,Pave,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,5,6,1900,1993,Gambrel,CompShg,AsbShng,AsbShng,3,0.0,3,TA,BrkTil,3,3,1,1,0.0,1,0.0,760.0,760.0,GasA,5,N,SBrkr,928,928,312,2168,0.0,0.0,2,0,5,1,4,11,Typ,0,4,Detchd,Unf,2.0,576.0,3,3,Y,467,160,78,0,0,0,0,12,2009,WD,Normal,109,16,2616.0,25,2.0
30,C (all),60.0,10200,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,6,1925,1950,Gable,CompShg,MetalSd,MetalSd,3,0.0,3,TA,BrkTil,3,3,1,1,0.0,1,0.0,572.0,572.0,GasA,2,N,FuseP,572,0,0,572,0.0,0.0,1,0,2,1,3,4,Typ,0,4,Detchd,Unf,1.0,200.0,3,3,N,0,0,72,0,0,0,0,5,2009,WD,Normal,84,59,1144.0,16,1.0
120,RM,44.0,3843,Pave,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,2,174.0,5,TA,PConc,5,3,4,6,1476.0,1,0.0,120.0,1596.0,GasA,5,Y,SBrkr,1648,0,0,1648,1.0,1.0,2,0,2,1,5,5,Typ,1,4,Attchd,Fin,2.0,482.0,3,3,Y,162,53,0,153,0,0,0,6,2009,New,Partial,2,1,3244.0,64,3.5
30,RL,109.0,21780,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,2,4,1910,1950,Gable,CompShg,Wd Sdng,Wd Sdng,3,0.0,2,Fa,CBlock,3,3,1,6,0.0,1,0.0,0.0,0.0,GasA,3,N,FuseA,810,0,0,810,0.0,0.0,1,0,1,1,3,4,Min1,0,4,Detchd,Unf,1.0,280.0,3,3,N,119,24,0,0,0,0,0,3,2009,ConLD,Normal,99,59,810.0,4,1.0
60,RL,75.0,10125,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,2Story,8,5,2000,2001,Gable,CompShg,CemntBd,CmentBd,3,0.0,4,TA,PConc,4,3,1,5,445.0,4,250.0,412.0,1107.0,GasA,5,Y,SBrkr,1040,1012,0,2052,0.0,0.0,2,1,3,1,4,7,Typ,1,3,BuiltIn,Fin,3.0,642.0,3,3,Y,210,91,0,0,0,0,0,5,2009,WD,Normal,9,8,3159.0,64,2.5
85,RL,75.0,9750,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,6,6,1977,1977,Gable,CompShg,Plywood,Plywood,3,0.0,3,TA,CBlock,3,3,3,5,767.0,1,0.0,135.0,902.0,GasA,5,Y,SBrkr,926,0,0,926,1.0,0.0,1,0,2,1,3,5,Typ,1,3,Attchd,Unf,1.0,351.0,3,3,Y,319,0,0,0,0,0,0,4,2009,WD,Normal,32,32,1828.0,36,2.0
85,RL,72.0,9360,Pave,Reg,Bnk,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,6,7,1977,1977,Gable,CompShg,Plywood,Plywood,3,0.0,3,TA,CBlock,4,3,3,6,841.0,2,116.0,0.0,957.0,GasA,3,Y,SBrkr,1287,0,0,1287,1.0,0.0,1,1,2,1,3,5,Typ,2,2,Attchd,RFn,2.0,541.0,3,3,Y,302,39,0,0,120,0,0,11,2009,WD,Normal,32,32,2244.0,36,2.5
20,RL,82.0,11070,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,3,0.0,3,TA,PConc,4,3,1,4,55.0,1,0.0,1527.0,1582.0,GasA,3,Y,SBrkr,1595,0,0,1595,1.0,0.0,2,0,2,1,3,5,Typ,0,4,Detchd,Unf,2.0,672.0,3,3,Y,0,0,0,0,0,0,0,4,2009,COD,Abnorml,18,18,3177.0,25,3.0
20,RL,113.0,13438,Pave,IR1,HLS,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,9,5,2008,2008,Gable,CompShg,CemntBd,CmentBd,2,246.0,5,TA,CBlock,5,3,4,6,1758.0,1,0.0,432.0,2190.0,GasA,5,Y,SBrkr,2036,0,0,2036,1.0,0.0,2,0,3,1,5,9,Typ,1,5,Attchd,Fin,3.0,780.0,3,3,Y,90,154,0,0,0,0,0,7,2009,WD,Normal,1,1,4226.0,81,3.0
20,RL,79.0,14463,Pave,IR1,HLS,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,9,5,2008,2008,Gable,CompShg,CemntBd,CmentBd,3,406.0,5,TA,PConc,5,3,4,6,1115.0,1,0.0,526.0,1641.0,GasA,5,Y,SBrkr,1641,0,0,1641,1.0,0.0,2,0,3,1,5,7,Typ,0,4,Attchd,Fin,3.0,885.0,3,3,Y,0,95,0,0,0,0,0,1,2009,WD,Normal,1,1,3282.0,81,3.0
60,RL,68.58035714285714,9839,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,2Story,6,8,1980,2006,Gable,CompShg,MetalSd,MetalSd,3,0.0,3,Gd,PConc,4,3,1,5,462.0,1,0.0,250.0,712.0,GasA,5,Y,SBrkr,1375,862,0,2237,0.0,0.0,2,1,3,1,4,7,Typ,1,3,BuiltIn,Fin,2.0,440.0,3,3,Y,305,24,0,0,0,0,2500,2,2009,WD,Normal,29,3,2949.0,36,2.5
